Year.x,Month,Day,TOTALDEMAND,RRP,date_keep,time_keep,Daily.global.solar.exposure..MJ.m.m.,Minimum.temperature..Degree.C.,Maximum.temperature..Degree.C.,Rainfall.amount..millimetres.,Season,price_mov_avg_1hr,price_mov_avg_2hr,demand_mov_avg_1hr,demand_mov_avg_2hr,segment_day,week_of_year,day_of_week,segment_30min,index
2019,2,14,6554.54,87.54,2019/02/14,01:30:00,25.3,22.9,40,0,1,85.02000000000001,84.6124999999997,6926.105,6888.2275,1,7,Thursday,4,19635
2019,2,14,6426.42,85.74,2019/02/14,02:00:00,25.3,22.9,40,0,1,85.58000000000001,85.8299999999997,6703.205,6708.2925,1,7,Thursday,5,19636
2019,2,14,6275.37,76.23,2019/02/14,02:30:00,25.3,22.9,40,0,1,86.64,83.2824999999997,6490.48,6527.05,1,7,Thursday,6,19637
2019,2,14,6260.5,67.08,2019/02/14,03:00:00,25.3,22.9,40,0,1,80.985,79.1474999999997,6350.895,6379.2075,1,7,Thursday,7,19638
2019,2,14,6331.76,68.46,2019/02/14,03:30:00,25.3,22.9,40,0,1,71.655,74.3774999999997,6267.9349999999995,6323.5125,1,7,Thursday,8,19639
2019,2,14,6409.05,78.63,2019/02/14,04:00:00,25.3,22.9,40,0,1,67.77,72.5999999999997,6296.13,6319.17,1,7,Thursday,9,19640
2019,2,14,6646.89,90.91,2019/02/14,04:30:00,25.3,22.9,40,0,1,73.54499999999999,76.2699999999997,6370.405000000001,6412.05,1,7,Thursday,10,19641
2019,2,14,6844.62,85.13,2019/02/14,05:00:00,25.3,22.9,40,0,1,84.77,80.7824999999997,6527.97,6558.08,1,7,Thursday,11,19642
2019,2,14,7380.52,94.59,2019/02/14,05:30:00,25.3,22.9,40,0,1,88.02,87.3149999999997,6745.755,6820.27,1,7,Thursday,12,19643
2019,2,14,7701.62,94.67,2019/02/14,06:00:00,25.3,22.9,40,0,1,89.86,91.3249999999997,7112.57,7143.4125,1,7,Thursday,13,19644
2019,2,14,8046.33,96.46,2019/02/14,06:30:00,25.3,22.9,40,0,1,94.63,92.7124999999997,7541.07,7493.2725,1,7,Thursday,14,19645
2019,2,14,7529.45,86.97,2019/02/14,23:00:00,25.3,22.9,40,0,1,95.565,88.6074999999997,7873.975,7718.2475,1,7,Thursday,47,19678
2019,2,14,7364.44,82.93,2019/02/14,23:30:00,25.3,22.9,40,0,1,91.715,86.2524999999997,7787.889999999999,7574.17,1,7,Thursday,48,19679
2019,2,15,7239.21,79.86,2019/02/15,00:00:00,25.4,21,29.7,0,1,84.95,84.7074999999997,7446.945,7445.3725,1,7,Friday,1,19680
2019,2,15,7105.34,76.3,2019/02/15,00:30:00,25.4,21,29.7,0,1,81.39500000000001,81.5149999999997,7301.825,7309.61,1,7,Friday,2,19681
2019,2,15,6863,71.78,2019/02/15,01:00:00,25.4,21,29.7,0,1,78.08,77.7174999999997,7172.275,7142.9975,1,7,Friday,3,19682
2019,2,15,6621.41,77.55,2019/02/15,01:30:00,25.4,21,29.7,0,1,74.03999999999999,76.3724999999997,6984.17,6957.24,1,7,Friday,4,19683
2019,2,15,6445.13,79.71,2019/02/15,02:00:00,25.4,21,29.7,0,1,74.66499999999999,76.3349999999997,6742.205,6758.72,1,7,Friday,5,19684
2019,2,15,6338.8,78.03,2019/02/15,02:30:00,25.4,21,29.7,0,1,78.63,76.7674999999997,6533.27,6567.085,1,7,Friday,6,19685
2019,2,15,6353.36,75.34,2019/02/15,03:00:00,25.4,21,29.7,0,1,78.87,77.6574999999997,6391.965,6439.675,1,7,Friday,7,19686
2019,2,15,6374.66,75.7,2019/02/15,03:30:00,25.4,21,29.7,0,1,76.685,77.1949999999997,6346.08,6377.9875,1,7,Friday,8,19687
2019,2,15,6415.94,75.09,2019/02/15,04:00:00,25.4,21,29.7,0,1,75.52000000000001,76.0399999999997,6364.01,6370.69,1,7,Friday,9,19688
2019,2,15,6666.43,81.07,2019/02/15,04:30:00,25.4,21,29.7,0,1,75.39500000000001,76.7999999999997,6395.299999999999,6452.5975,1,7,Friday,10,19689
2019,2,15,6872.09,78.11,2019/02/15,05:00:00,25.4,21,29.7,0,1,78.08,77.4924999999997,6541.1849999999995,6582.28,1,7,Friday,11,19690
2019,2,15,7355.38,79.56,2019/02/15,05:30:00,25.4,21,29.7,0,1,79.59,78.4574999999997,6769.26,6827.46,1,7,Friday,12,19691
2019,2,15,7684.33,80.31,2019/02/15,06:00:00,25.4,21,29.7,0,1,78.83500000000001,79.7624999999997,7113.735000000001,7144.5575,1,7,Friday,13,19692
2019,2,15,8014.06,94.25,2019/02/15,06:30:00,25.4,21,29.7,0,1,79.935,83.0574999999997,7519.855,7481.465,1,7,Friday,14,19693
2019,2,15,7705.3,83.1,2019/02/15,23:00:00,25.4,21,29.7,0,1,87.28,80.1074999999997,7849.195,7916.27,1,7,Friday,47,19726
2019,2,15,7512.52,72.63,2019/02/15,23:30:00,25.4,21,29.7,0,1,88.675,78.4299999999997,7859.68,7766.3425,1,7,Friday,48,19727
2019,2,16,7394.9,85.42,2019/02/16,00:00:00,23.6,19.9,28.7,0,1,77.865,80.1449999999997,7608.91,7625.115,1,7,Saturday,1,19728
2019,2,16,7233.81,80.66,2019/02/16,00:30:00,23.6,19.9,28.7,0,1,79.025,80.4524999999997,7453.71,7461.6325,1,7,Saturday,2,19729
2019,2,16,7019.65,78.24,2019/02/16,01:00:00,23.6,19.9,28.7,0,1,83.03999999999999,79.2374999999997,7314.355,7290.22,1,7,Saturday,3,19730
2019,2,16,6704.18,79.4,2019/02/16,01:30:00,23.6,19.9,28.7,0,1,79.44999999999999,80.9299999999997,7126.73,7088.135,1,7,Saturday,4,19731
2019,2,16,6474.87,76.93,2019/02/16,02:00:00,23.6,19.9,28.7,0,1,78.82,78.8074999999997,6861.915,6858.1275,1,7,Saturday,5,19732
2019,2,16,6338.69,76.14,2019/02/16,02:30:00,23.6,19.9,28.7,0,1,78.165,77.6774999999997,6589.525,6634.3475,1,7,Saturday,6,19733
2019,2,16,6279.34,66.71,2019/02/16,03:00:00,23.6,19.9,28.7,0,1,76.535,74.7949999999997,6406.78,6449.27,1,7,Saturday,7,19734
2019,2,16,6266.7,62.45,2019/02/16,03:30:00,23.6,19.9,28.7,0,1,71.425,70.5574999999997,6309.014999999999,6339.9,1,7,Saturday,8,19735
2019,2,16,6280.21,61.71,2019/02/16,04:00:00,23.6,19.9,28.7,0,1,64.58,66.7524999999997,6273.02,6291.235,1,7,Saturday,9,19736
2019,2,16,6337.67,65.94,2019/02/16,04:30:00,23.6,19.9,28.7,0,1,62.08,64.2024999999997,6273.455,6290.98,1,7,Saturday,10,19737
2019,2,16,6410.2,62.44,2019/02/16,05:00:00,23.6,19.9,28.7,0,1,63.825,63.1349999999997,6308.9400000000005,6323.695,1,7,Saturday,11,19738
2019,2,16,6609.64,59.84,2019/02/16,05:30:00,23.6,19.9,28.7,0,1,64.19,62.4824999999997,6373.9349999999995,6409.43,1,7,Saturday,12,19739
2019,2,16,6688.54,43.21,2019/02/16,06:00:00,23.6,19.9,28.7,0,1,61.14,57.8574999999997,6509.92,6511.5125,1,7,Saturday,13,19740
2019,2,16,6882.51,56.33,2019/02/16,06:30:00,23.6,19.9,28.7,0,1,51.525000000000006,55.4549999999997,6649.09,6647.7225,1,7,Saturday,14,19741
2019,2,16,7464.33,90.12,2019/02/16,23:00:00,23.6,19.9,28.7,0,1,49.769999999999996,88.0899999999997,6785.525,7718.11,1,7,Saturday,47,19774
2019,2,16,7240.26,78.01,2019/02/16,23:30:00,23.6,19.9,28.7,0,1,73.225,86.7449999999997,7173.42,7549.26,1,7,Saturday,48,19775
2019,2,17,7085.7,68.51,2019/02/17,00:00:00,25.9,21.4,29.2,0,1,84.065,84.8149999999997,7352.295,7383.945,1,7,Sunday,1,19776
2019,2,17,6874.52,63.16,2019/02/17,00:30:00,25.9,21.4,29.2,0,1,73.26,74.9499999999997,7162.98,7166.2025,1,7,Sunday,2,19777
2019,2,17,6804.86,69.66,2019/02/17,01:00:00,25.9,21.4,29.2,0,1,65.83500000000001,69.8349999999997,6980.110000000001,7001.335,1,7,Sunday,3,19778
2019,2,17,6557.16,73.35,2019/02/17,01:30:00,25.9,21.4,29.2,0,1,66.41,68.6699999999997,6839.6900000000005,6830.56,1,7,Sunday,4,19779
2019,2,17,6410.46,75.24,2019/02/17,02:00:00,25.9,21.4,29.2,0,1,71.505,70.3524999999997,6681.01,6661.75,1,7,Sunday,5,19780
2019,2,17,6292.99,69.09,2019/02/17,02:30:00,25.9,21.4,29.2,0,1,74.29499999999999,71.8349999999997,6483.8099999999995,6516.3675,1,7,Sunday,6,19781
2019,2,17,6276.36,82.24,2019/02/17,03:00:00,25.9,21.4,29.2,0,1,72.16499999999999,74.9799999999997,6351.725,6384.2425,1,7,Sunday,7,19782
2019,2,17,6278.64,72.71,2019/02/17,03:30:00,25.9,21.4,29.2,0,1,75.66499999999999,74.8199999999997,6284.674999999999,6314.6125,1,7,Sunday,8,19783
2019,2,17,6243.35,65.65,2019/02/17,04:00:00,25.9,21.4,29.2,0,1,77.475,72.4224999999997,6277.5,6272.835,1,7,Sunday,9,19784
2019,2,17,6258.32,71.62,2019/02/17,04:30:00,25.9,21.4,29.2,0,1,69.18,73.0549999999997,6260.995000000001,6264.1675,1,7,Sunday,10,19785
2019,2,17,6302.06,67.08,2019/02/17,05:00:00,25.9,21.4,29.2,0,1,68.635,69.2649999999997,6250.835,6270.5925,1,7,Sunday,11,19786
2019,2,17,6442.99,67.35,2019/02/17,05:30:00,25.9,21.4,29.2,0,1,69.35,67.9249999999997,6280.1900000000005,6311.68,1,7,Sunday,12,19787
2019,2,17,6489.68,64.04,2019/02/17,06:00:00,25.9,21.4,29.2,0,1,67.215,67.5224999999997,6372.525,6373.2625,1,7,Sunday,13,19788
2019,2,17,6590.49,64.49,2019/02/17,06:30:00,25.9,21.4,29.2,0,1,65.695,65.7399999999997,6466.335,6456.305,1,7,Sunday,14,19789
2019,2,17,7658.01,70.59,2019/02/17,23:00:00,25.9,21.4,29.2,0,1,64.265,74.7724999999997,6540.085,8061.7725,1,7,Sunday,47,19822
2019,2,17,7434.32,73.61,2019/02/17,23:30:00,25.9,21.4,29.2,0,1,67.53999999999999,72.7374999999997,7124.25,7808.9,1,7,Sunday,48,19823
2019,2,18,7283.03,59.29,2019/02/18,00:00:00,24.1,22.6,30.1,0,1,72.1,69.2499999999997,7546.165,7584.805,1,8,Monday,1,19824
2019,2,18,7110.02,57.87,2019/02/18,00:30:00,24.1,22.6,30.1,0,1,66.45,65.3399999999997,7358.674999999999,7371.345,1,8,Monday,2,19825
2019,2,18,6949.94,65.85,2019/02/18,01:00:00,24.1,22.6,30.1,0,1,58.58,64.1549999999997,7196.525,7194.3275,1,8,Monday,3,19826
2019,2,18,6702.29,68.33,2019/02/18,01:30:00,24.1,22.6,30.1,0,1,61.86,62.8349999999997,7029.98,7011.32,1,8,Monday,4,19827
2019,2,18,6539.48,66.7,2019/02/18,02:00:00,24.1,22.6,30.1,0,1,67.09,64.6874999999997,6826.115,6825.4325,1,8,Monday,5,19828
2019,2,18,6445.26,68.47,2019/02/18,02:30:00,24.1,22.6,30.1,0,1,67.515,67.3374999999997,6620.885,6659.2425,1,8,Monday,6,19829
2019,2,18,6446.14,59.67,2019/02/18,03:00:00,24.1,22.6,30.1,0,1,67.58500000000001,65.7924999999997,6492.37,6533.2925,1,8,Monday,7,19830
2019,2,18,6497.61,64.24,2019/02/18,03:30:00,24.1,22.6,30.1,0,1,64.07,64.7699999999997,6445.700000000001,6482.1225,1,8,Monday,8,19831
2019,2,18,6539.46,67.09,2019/02/18,04:00:00,24.1,22.6,30.1,0,1,61.955,64.8674999999997,6471.875,6482.1175,1,8,Monday,9,19832
2019,2,18,6774.89,67.75,2019/02/18,04:30:00,24.1,22.6,30.1,0,1,65.66499999999999,64.6874999999997,6518.535,6564.525,1,8,Monday,10,19833
2019,2,18,7037.98,70.32,2019/02/18,05:00:00,24.1,22.6,30.1,0,1,67.42,67.3499999999997,6657.175,6712.485,1,8,Monday,11,19834
2019,2,18,7521.19,76.12,2019/02/18,05:30:00,24.1,22.6,30.1,0,1,69.035,70.3199999999997,6906.4349999999995,6968.38,1,8,Monday,12,19835
2019,2,18,7917.57,80.5,2019/02/18,06:00:00,24.1,22.6,30.1,0,1,73.22,73.6724999999997,7279.584999999999,7312.9075,1,8,Monday,13,19836
2019,2,18,8295.46,86.54,2019/02/18,06:30:00,24.1,22.6,30.1,0,1,78.31,78.3699999999997,7719.379999999999,7693.05,1,8,Monday,14,19837
2019,2,18,8231.83,88.34,2019/02/18,23:00:00,24.1,22.6,30.1,0,1,83.52000000000001,90.6899999999997,8106.514999999999,8668.1825,1,8,Monday,47,19870
2019,2,18,7997.81,82.63,2019/02/18,23:30:00,24.1,22.6,30.1,0,1,87.44,87.6224999999997,8263.645,8384.8175,1,8,Monday,48,19871
2019,2,19,7795.31,74.48,2019/02/19,00:00:00,17.9,22.7,28.8,0,1,85.485,85.0074999999997,8114.82,8148.59,1,8,Tuesday,1,19872
2019,2,19,7616.19,71.56,2019/02/19,00:30:00,17.9,22.7,28.8,0,1,78.555,79.2524999999997,7896.56,7910.285,1,8,Tuesday,2,19873
2019,2,19,7377.37,68.62,2019/02/19,01:00:00,17.9,22.7,28.8,0,1,73.02000000000001,74.3224999999997,7705.75,7696.67,1,8,Tuesday,3,19874
2019,2,19,7115.7,72.29,2019/02/19,01:30:00,17.9,22.7,28.8,0,1,70.09,71.7374999999997,7496.78,7476.1425,1,8,Tuesday,4,19875
2019,2,19,6893.6,72.44,2019/02/19,02:00:00,17.9,22.7,28.8,0,1,70.45500000000001,71.2274999999997,7246.535,7250.715,1,8,Tuesday,5,19876
2019,2,19,6759.72,67.96,2019/02/19,02:30:00,17.9,22.7,28.8,0,1,72.36500000000001,70.3274999999997,7004.65,7036.5975,1,8,Tuesday,6,19877
2019,2,19,6716.46,60.19,2019/02/19,03:00:00,17.9,22.7,28.8,0,1,70.19999999999999,68.2199999999997,6826.66,6871.37,1,8,Tuesday,7,19878
2019,2,19,6770.9,59.01,2019/02/19,03:30:00,17.9,22.7,28.8,0,1,64.07499999999999,64.8999999999997,6738.09,6785.17,1,8,Tuesday,8,19879
2019,2,19,6870.42,66.27,2019/02/19,04:00:00,17.9,22.7,28.8,0,1,59.599999999999994,63.3574999999997,6743.68,6779.375,1,8,Tuesday,9,19880
2019,2,19,6999.3,72.19,2019/02/19,04:30:00,17.9,22.7,28.8,0,1,62.64,64.4149999999997,6820.66,6839.27,1,8,Tuesday,10,19881
2019,2,19,7319.95,83.01,2019/02/19,05:00:00,17.9,22.7,28.8,0,1,69.22999999999999,70.1199999999997,6934.860000000001,6990.1425,1,8,Tuesday,11,19882
2019,2,19,7806.6,76.88,2019/02/19,05:30:00,17.9,22.7,28.8,0,1,77.6,74.5874999999997,7159.625,7249.0675,1,8,Tuesday,12,19883
2019,2,19,8210.12,90.83,2019/02/19,06:00:00,17.9,22.7,28.8,0,1,79.945,80.7274999999997,7563.275,7583.9925,1,8,Tuesday,13,19884
2019,2,19,8627.93,111.17,2019/02/19,06:30:00,17.9,22.7,28.8,0,1,83.85499999999999,90.4724999999997,8008.360000000001,7991.15,1,8,Tuesday,14,19885
2019,2,19,7705.92,106.11,2019/02/19,23:00:00,17.9,22.7,28.8,0,1,101,104.745,8419.025000000001,7984.825,1,8,Tuesday,47,19918
2019,2,19,7562.52,99.84,2019/02/19,23:30:00,17.9,22.7,28.8,0,1,108.64,101.145,8166.925,7804.9775,1,8,Tuesday,48,19919
2019,2,20,7441.05,99.61,2019/02/20,00:00:00,14.5,20,23.1,10.2,1,102.975,100.1025,7634.22,7649.2825,1,8,Wednesday,1,19920
2019,2,20,7254.01,102.74,2019/02/20,00:30:00,14.5,20,23.1,10.2,1,99.725,102.075,7501.785,7490.875,1,8,Wednesday,2,19921
2019,2,20,7075.57,93.68,2019/02/20,01:00:00,14.5,20,23.1,10.2,1,101.175,98.9674999999997,7347.530000000001,7333.2875,1,8,Wednesday,3,19922
2019,2,20,6774.23,90.53,2019/02/20,01:30:00,14.5,20,23.1,10.2,1,98.21000000000001,96.6399999999997,7164.79,7136.215,1,8,Wednesday,4,19923
2019,2,20,6617.28,87.83,2019/02/20,02:00:00,14.5,20,23.1,10.2,1,92.105,93.6949999999997,6924.9,6930.2725,1,8,Wednesday,5,19924
2019,2,20,6451.48,76.63,2019/02/20,02:30:00,14.5,20,23.1,10.2,1,89.18,87.1674999999997,6695.754999999999,6729.64,1,8,Wednesday,6,19925
2019,2,20,6422.37,68.71,2019/02/20,03:00:00,14.5,20,23.1,10.2,1,82.22999999999999,80.9249999999997,6534.379999999999,6566.34,1,8,Wednesday,7,19926
2019,2,20,6420.37,69.46,2019/02/20,03:30:00,14.5,20,23.1,10.2,1,72.66999999999999,75.6574999999997,6436.924999999999,6477.875,1,8,Wednesday,8,19927
2019,2,20,6513.37,77.64,2019/02/20,04:00:00,14.5,20,23.1,10.2,1,69.085,73.1099999999997,6421.37,6451.8975,1,8,Wednesday,9,19928
2019,2,20,6750.71,85.36,2019/02/20,04:30:00,14.5,20,23.1,10.2,1,73.55,75.2924999999997,6466.87,6526.705,1,8,Wednesday,10,19929
2019,2,20,7002.41,97.12,2019/02/20,05:00:00,14.5,20,23.1,10.2,1,81.5,82.3949999999997,6632.04,6671.715,1,8,Wednesday,11,19930
2019,2,20,7585.15,80.72,2019/02/20,05:30:00,14.5,20,23.1,10.2,1,91.24000000000001,85.2099999999997,6876.5599999999995,6962.91,1,8,Wednesday,12,19931
2019,2,20,7951.25,101.84,2019/02/20,06:00:00,14.5,20,23.1,10.2,1,88.92,91.2599999999997,7293.78,7322.38,1,8,Wednesday,13,19932
2019,2,20,8318.26,113.16,2019/02/20,06:30:00,14.5,20,23.1,10.2,1,91.28,98.2099999999997,7768.2,7714.2675,1,8,Wednesday,14,19933
2019,2,20,7633.85,92.24,2019/02/20,23:00:00,14.5,20,23.1,10.2,1,107.5,95.7824999999997,8134.755,7851.52,1,8,Wednesday,47,19966
2019,2,20,7438.02,84.12,2019/02/20,23:30:00,14.5,20,23.1,10.2,1,102.69999999999999,91.4824999999997,7976.055,7695.1675,1,8,Wednesday,48,19967
2019,2,21,7387.85,81.79,2019/02/21,00:00:00,13.9,17.9,25.6,0,1,88.18,88.7224999999997,7535.935,7571.0325,1,8,Thursday,1,19968
2019,2,21,7159.79,80.05,2019/02/21,00:30:00,13.9,17.9,25.6,0,1,82.95500000000001,84.5499999999997,7412.935,7404.8775,1,8,Thursday,2,19969
2019,2,21,6985.81,68.79,2019/02/21,01:00:00,13.9,17.9,25.6,0,1,80.92,78.6874999999997,7273.82,7242.8675,1,8,Thursday,3,19970
2019,2,21,6749.82,65.14,2019/02/21,01:30:00,13.9,17.9,25.6,0,1,74.42,73.9424999999997,7072.8,7070.8175,1,8,Thursday,4,19971
2019,2,21,6503.5,67.19,2019/02/21,02:00:00,13.9,17.9,25.6,0,1,66.965,70.2924999999997,6867.8150000000005,6849.73,1,8,Thursday,5,19972
2019,2,21,6401.37,72.51,2019/02/21,02:30:00,13.9,17.9,25.6,0,1,66.16499999999999,68.4074999999997,6626.66,6660.125,1,8,Thursday,6,19973
2019,2,21,6405.74,78.35,2019/02/21,03:00:00,13.9,17.9,25.6,0,1,69.85,70.7974999999997,6452.4349999999995,6515.1075,1,8,Thursday,7,19974
2019,2,21,6390.85,73.64,2019/02/21,03:30:00,13.9,17.9,25.6,0,1,75.43,72.9224999999997,6403.555,6425.365,1,8,Thursday,8,19975
2019,2,21,6480.27,79.46,2019/02/21,04:00:00,13.9,17.9,25.6,0,1,75.995,75.9899999999997,6398.295,6419.5575,1,8,Thursday,9,19976
2019,2,21,6711.3,87.9,2019/02/21,04:30:00,13.9,17.9,25.6,0,1,76.55,79.8374999999997,6435.56,6497.04,1,8,Thursday,10,19977
2019,2,21,6961.31,92.35,2019/02/21,05:00:00,13.9,17.9,25.6,0,1,83.68,83.3374999999997,6595.785,6635.9325,1,8,Thursday,11,19978
2019,2,21,7451.27,86.19,2019/02/21,05:30:00,13.9,17.9,25.6,0,1,90.125,86.4749999999997,6836.305,6901.0375,1,8,Thursday,12,19979
2019,2,21,7872.75,91.13,2019/02/21,06:00:00,13.9,17.9,25.6,0,1,89.27,89.3924999999997,7206.290000000001,7249.1575,1,8,Thursday,13,19980
2019,2,21,8293.86,104.72,2019/02/21,06:30:00,13.9,17.9,25.6,0,1,88.66,93.5974999999997,7662.01,7644.7975,1,8,Thursday,14,19981
2019,2,21,7599.61,93.42,2019/02/21,23:00:00,13.9,17.9,25.6,0,1,97.925,82.7474999999997,8083.305,7761.94,1,8,Thursday,47,20014
2019,2,21,7411.89,88.26,2019/02/21,23:30:00,13.9,17.9,25.6,0,1,99.07,84.1974999999997,7946.735000000001,7623.9225,1,8,Thursday,48,20015
2019,2,22,7280.54,87.32,2019/02/22,00:00:00,17.4,19.2,27.9,0,1,90.84,88.3374999999997,7505.75,7502.415,1,8,Friday,1,20016
2019,2,22,7116.56,82.63,2019/02/22,00:30:00,17.4,19.2,27.9,0,1,87.78999999999999,87.9074999999997,7346.215,7352.15,1,8,Friday,2,20017
2019,2,22,6974.35,67.7,2019/02/22,01:00:00,17.4,19.2,27.9,0,1,84.975,81.4774999999997,7198.55,7195.835,1,8,Friday,3,20018
2019,2,22,6673.78,72.59,2019/02/22,01:30:00,17.4,19.2,27.9,0,1,75.16499999999999,77.5599999999997,7045.455,7011.3075,1,8,Friday,4,20019
2019,2,22,6470.9,66.87,2019/02/22,02:00:00,17.4,19.2,27.9,0,1,70.14500000000001,72.4474999999997,6824.0650000000005,6808.8975,1,8,Friday,5,20020
2019,2,22,6389.59,79.46,2019/02/22,02:30:00,17.4,19.2,27.9,0,1,69.73,71.6549999999997,6572.34,6627.155,1,8,Friday,6,20021
2019,2,22,6347.08,80.29,2019/02/22,03:00:00,17.4,19.2,27.9,0,1,73.16499999999999,74.8024999999997,6430.245,6470.3375,1,8,Friday,7,20022
2019,2,22,6372.64,86.33,2019/02/22,03:30:00,17.4,19.2,27.9,0,1,79.875,78.2374999999997,6368.335,6395.0525,1,8,Friday,8,20023
2019,2,22,6423.82,85.15,2019/02/22,04:00:00,17.4,19.2,27.9,0,1,83.31,82.8074999999997,6359.860000000001,6383.2825,1,8,Friday,9,20024
2019,2,22,6589.85,90.37,2019/02/22,04:30:00,17.4,19.2,27.9,0,1,85.74000000000001,85.5349999999997,6398.23,6433.3475,1,8,Friday,10,20025
2019,2,22,6897.57,88.71,2019/02/22,05:00:00,17.4,19.2,27.9,0,1,87.76,87.6399999999997,6506.835,6570.97,1,8,Friday,11,20026
2019,2,22,7393.12,76.48,2019/02/22,05:30:00,17.4,19.2,27.9,0,1,89.53999999999999,85.1774999999997,6743.71,6826.09,1,8,Friday,12,20027
2019,2,22,7826.67,85.72,2019/02/22,06:00:00,17.4,19.2,27.9,0,1,82.595,85.3199999999997,7145.344999999999,7176.8025,1,8,Friday,13,20028
2019,2,22,8177.1,98.14,2019/02/22,06:30:00,17.4,19.2,27.9,0,1,81.1,87.2624999999997,7609.895,7573.615,1,8,Friday,14,20029
2019,2,22,7563.03,92.08,2019/02/22,23:00:00,17.4,19.2,27.9,0,1,91.93,76.1949999999997,8001.885,7643.84,1,8,Friday,47,20062
2019,2,22,7342.19,81.9,2019/02/22,23:30:00,17.4,19.2,27.9,0,1,95.11,78.8674999999997,7870.0650000000005,7534.495,1,8,Friday,48,20063
2019,2,23,7163.54,70.54,2019/02/23,00:00:00,22.1,19.2,29.8,0,1,86.99000000000001,80.9474999999997,7452.61,7416.475,1,8,Saturday,1,20064
2019,2,23,7013.81,80.93,2019/02/23,00:30:00,22.1,19.2,29.8,0,1,76.22,81.3624999999997,7252.865,7270.6425,1,8,Saturday,2,20065
2019,2,23,6793.65,71.6,2019/02/23,01:00:00,22.1,19.2,29.8,0,1,75.73500000000001,76.2424999999997,7088.675,7078.2975,1,8,Saturday,3,20066
2019,2,23,6493.67,63.12,2019/02/23,01:30:00,22.1,19.2,29.8,0,1,76.265,71.5474999999997,6903.73,6866.1675,1,8,Saturday,4,20067
2019,2,23,6265.4,62.43,2019/02/23,02:00:00,22.1,19.2,29.8,0,1,67.36,69.5199999999997,6643.66,6641.6325,1,8,Saturday,5,20068
2019,2,23,6148.54,59.68,2019/02/23,02:30:00,22.1,19.2,29.8,0,1,62.775,64.2074999999997,6379.535,6425.315,1,8,Saturday,6,20069
2019,2,23,6075.92,57.19,2019/02/23,03:00:00,22.1,19.2,29.8,0,1,61.055,60.6049999999997,6206.969999999999,6245.8825,1,8,Saturday,7,20070
2019,2,23,6051.26,62.39,2019/02/23,03:30:00,22.1,19.2,29.8,0,1,58.435,60.4224999999997,6112.23,6135.28,1,8,Saturday,8,20071
2019,2,23,6055.23,57.86,2019/02/23,04:00:00,22.1,19.2,29.8,0,1,59.79,59.2799999999997,6063.59,6082.7375,1,8,Saturday,9,20072
2019,2,23,6140.53,61.45,2019/02/23,04:30:00,22.1,19.2,29.8,0,1,60.125,59.7224999999997,6053.245,6080.735,1,8,Saturday,10,20073
2019,2,23,6211.13,60.33,2019/02/23,05:00:00,22.1,19.2,29.8,0,1,59.655,60.5074999999997,6097.879999999999,6114.5375,1,8,Saturday,11,20074
2019,2,23,6445.22,68.42,2019/02/23,05:30:00,22.1,19.2,29.8,0,1,60.89,62.0149999999997,6175.83,6213.0275,1,8,Saturday,12,20075
2019,2,23,6528.32,62.66,2019/02/23,06:00:00,22.1,19.2,29.8,0,1,64.375,63.2149999999997,6328.175,6331.3,1,8,Saturday,13,20076
2019,2,23,6799.95,80.11,2019/02/23,06:30:00,22.1,19.2,29.8,0,1,65.53999999999999,67.8799999999997,6486.77,6496.155,1,8,Saturday,14,20077
2019,2,23,7048.9,58.87,2019/02/23,23:00:00,22.1,19.2,29.8,0,1,71.38499999999999,77.5349999999997,6664.135,7236.405,1,8,Saturday,47,20110
2019,2,23,6810.03,47.01,2019/02/23,23:30:00,22.1,19.2,29.8,0,1,69.49,68.2149999999997,6924.424999999999,7095.55,1,8,Saturday,48,20111
2019,2,24,6711.05,46.95,2019/02/24,00:00:00,20.2,21.2,33.3,0,1,52.94,59.3774999999997,6929.465,6956.2,1,8,Sunday,1,20112
2019,2,24,6631.02,43,2019/02/24,00:30:00,20.2,21.2,33.3,0,1,46.980000000000004,48.9574999999997,6760.54,6800.25,1,8,Sunday,2,20113
2019,2,24,6431.8,45.68,2019/02/24,01:00:00,20.2,21.2,33.3,0,1,44.975,45.6599999999997,6671.035,6645.975,1,8,Sunday,3,20114
2019,2,24,6197.97,48.46,2019/02/24,01:30:00,20.2,21.2,33.3,0,1,44.34,46.0224999999997,6531.41,6492.96,1,8,Sunday,4,20115
2019,2,24,6017.48,44.66,2019/02/24,02:00:00,20.2,21.2,33.3,0,1,47.07,45.4499999999997,6314.885,6319.5675,1,8,Sunday,5,20116
2019,2,24,5885.9,42.6,2019/02/24,02:30:00,20.2,21.2,33.3,0,1,46.56,45.3499999999997,6107.725,6133.2875,1,8,Sunday,6,20117
2019,2,24,5817.08,30.09,2019/02/24,03:00:00,20.2,21.2,33.3,0,1,43.629999999999995,41.4524999999997,5951.69,5979.6075,1,8,Sunday,7,20118
2019,2,24,5779.41,42.53,2019/02/24,03:30:00,20.2,21.2,33.3,0,1,36.345,39.9699999999997,5851.49,5874.9675,1,8,Sunday,8,20119
2019,2,24,5775.98,34.03,2019/02/24,04:00:00,20.2,21.2,33.3,0,1,36.31,37.3124999999997,5798.245,5814.5925,1,8,Sunday,9,20120
